global_id,prompt_id,annotator_name,nli_tag,p_value,label,label_span_percentage,num_of_spans
343,4,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
343,4,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.12,1
344,157,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
344,157,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
344,157,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
344,157,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,1.0,1
344,157,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
344,157,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
344,157,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
344,157,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,1.0,1
345,198,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.07,1
345,198,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
345,198,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
345,198,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
345,198,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.36,2
345,198,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
345,198,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
345,198,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
346,5,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
346,5,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
346,5,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
346,5,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.0,0
346,5,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.16,2
346,5,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.08,1
346,5,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
346,5,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.0,0
347,69,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
347,69,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
347,69,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
347,69,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.05,1
347,69,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
347,69,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
347,69,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
347,69,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.04,1
348,177,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
348,177,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
348,177,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
348,177,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.07,1
348,177,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
348,177,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
348,177,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
348,177,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.07,1
349,140,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
349,140,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.12,1
349,140,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
349,140,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.09,1
349,140,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.49,1
349,140,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
349,140,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
349,140,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.09,1
350,65,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
350,65,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
350,65,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
350,65,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.64,1
350,65,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
350,65,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
350,65,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
350,65,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.64,1
351,75,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.54,2
351,75,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.17,2
351,75,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
351,75,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
351,75,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.0,0
351,75,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.08,2
351,75,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.05,1
351,75,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
352,127,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
352,127,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
352,127,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.0,0
352,127,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
352,127,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
352,127,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
352,127,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.0,0
352,127,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.27,1
353,299,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.52,2
353,299,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
353,299,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
353,299,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.0,0
353,299,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.52,2
353,299,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.06,1
353,299,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
353,299,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
355,111,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
355,111,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
355,111,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.0,0
355,111,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.27,2
355,111,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
355,111,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
355,111,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
355,111,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.1,3
356,250,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,1.0,1
356,250,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
356,250,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
356,250,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
356,250,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.72,2
356,250,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
356,250,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
356,250,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
357,100,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
357,100,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
357,100,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.74,1
357,100,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.74,1
357,100,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.0,0
357,100,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
357,100,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
357,100,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.74,1
358,374,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
358,374,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
358,374,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
358,374,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.09,3
358,374,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
358,374,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
358,374,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
358,374,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.1,2
359,25,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.46,2
359,25,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
359,25,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.28,1
359,25,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.09,1
359,25,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,1.0,1
359,25,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.23,1
359,25,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
359,25,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.09,1
360,345,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
360,345,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
360,345,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.04,1
360,345,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.04,1
360,345,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
360,345,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
360,345,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.05,1
360,345,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.0,0
361,201,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.88,3
361,201,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
361,201,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.29,2
361,201,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.0,0
361,201,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.32,1
361,201,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.13,1
361,201,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.13,3
361,201,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
362,215,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.17,1
362,215,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
362,215,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
362,215,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.17,1
362,215,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.38,2
362,215,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
362,215,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
362,215,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.17,1
363,55,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
363,55,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
363,55,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
363,55,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.16,1
363,55,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
363,55,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
363,55,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
363,55,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.16,1
364,390,anonymous_annotator_1,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
364,390,anonymous_annotator_1,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
364,390,anonymous_annotator_1,NLI GPJ - NEU,0.96,Incoherent,0.12,3
364,390,anonymous_annotator_1,NLI GPJ - NEU,0.96,Redundant,0.17,2
364,390,anonymous_annotator_2,NLI GPJ - NEU,0.96,Off-prompt,0.0,0
364,390,anonymous_annotator_2,NLI GPJ - NEU,0.96,Self-Contradiction,0.0,0
364,390,anonymous_annotator_2,NLI GPJ - NEU,0.96,Incoherent,0.02,1
364,390,anonymous_annotator_2,NLI GPJ - NEU,0.96,Redundant,0.18,1
365,42,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.29,1
365,42,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
365,42,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
365,42,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.12,1
365,42,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.29,1
365,42,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
365,42,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
365,42,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.12,1
366,72,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.11,1
366,72,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
366,72,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
366,72,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.3,3
366,72,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.37,2
366,72,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
366,72,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
366,72,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.23,1
367,2,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.11,1
367,2,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
367,2,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
367,2,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.11,4
367,2,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
367,2,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.11,1
367,2,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
367,2,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.05,2
368,324,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
368,324,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.11,1
368,324,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
368,324,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.08,1
368,324,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
368,324,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.11,1
368,324,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
368,324,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.11,1
369,350,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.6699999999999999,2
369,350,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
369,350,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
369,350,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
369,350,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,1.13,2
369,350,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
369,350,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
369,350,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
370,101,anonymous_annotator_1,NLI GPJ - ENT,0.4,Off-prompt,0.18,1
370,101,anonymous_annotator_1,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
370,101,anonymous_annotator_1,NLI GPJ - ENT,0.4,Incoherent,0.2,1
370,101,anonymous_annotator_1,NLI GPJ - ENT,0.4,Redundant,0.0,0
370,101,anonymous_annotator_2,NLI GPJ - ENT,0.4,Off-prompt,0.53,1
370,101,anonymous_annotator_2,NLI GPJ - ENT,0.4,Self-Contradiction,0.0,0
370,101,anonymous_annotator_2,NLI GPJ - ENT,0.4,Incoherent,0.0,0
370,101,anonymous_annotator_2,NLI GPJ - ENT,0.4,Redundant,0.0,0
371,255,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
371,255,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.18,1
371,255,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
371,255,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.13,1
371,255,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.16,1
371,255,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.18,1
371,255,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
371,255,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.0,0
372,356,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.25,1
372,356,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
372,356,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
372,356,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.0,0
372,356,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.51,1
372,356,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
372,356,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
372,356,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
373,280,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
373,280,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
373,280,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
373,280,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.06,2
373,280,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
373,280,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
373,280,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
373,280,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.04,2
375,52,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
375,52,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
375,52,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
375,52,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.03,2
375,52,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
375,52,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
375,52,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
375,52,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.03,3
378,129,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.1,1
378,129,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
378,129,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.3,1
378,129,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.18,1
378,129,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.1,1
378,129,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
378,129,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.3,1
378,129,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.08,1
380,58,anonymous_annotator_1,Vanilla GPTJ,0.4,Off-prompt,0.0,0
380,58,anonymous_annotator_1,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
380,58,anonymous_annotator_1,Vanilla GPTJ,0.4,Incoherent,0.0,0
380,58,anonymous_annotator_1,Vanilla GPTJ,0.4,Redundant,0.21,2
380,58,anonymous_annotator_2,Vanilla GPTJ,0.4,Off-prompt,0.0,0
380,58,anonymous_annotator_2,Vanilla GPTJ,0.4,Self-Contradiction,0.0,0
380,58,anonymous_annotator_2,Vanilla GPTJ,0.4,Incoherent,0.0,0
380,58,anonymous_annotator_2,Vanilla GPTJ,0.4,Redundant,0.07,1
381,45,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.0,0
381,45,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
381,45,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.23,1
381,45,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
381,45,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.13,2
381,45,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
381,45,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.08,1
381,45,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
384,297,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
384,297,anonymous_annotator_1,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
384,297,anonymous_annotator_1,NLI GPJ - CON,0.96,Incoherent,0.0,0
384,297,anonymous_annotator_1,NLI GPJ - CON,0.96,Redundant,0.24,1
384,297,anonymous_annotator_2,NLI GPJ - CON,0.96,Off-prompt,0.0,0
384,297,anonymous_annotator_2,NLI GPJ - CON,0.96,Self-Contradiction,0.0,0
384,297,anonymous_annotator_2,NLI GPJ - CON,0.96,Incoherent,0.0,0
384,297,anonymous_annotator_2,NLI GPJ - CON,0.96,Redundant,0.0,0
385,199,anonymous_annotator_1,NLI GPJ - ENT,0.96,Off-prompt,0.14,1
385,199,anonymous_annotator_1,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
385,199,anonymous_annotator_1,NLI GPJ - ENT,0.96,Incoherent,0.02,1
385,199,anonymous_annotator_1,NLI GPJ - ENT,0.96,Redundant,0.0,0
385,199,anonymous_annotator_2,NLI GPJ - ENT,0.96,Off-prompt,0.0,0
385,199,anonymous_annotator_2,NLI GPJ - ENT,0.96,Self-Contradiction,0.0,0
385,199,anonymous_annotator_2,NLI GPJ - ENT,0.96,Incoherent,0.02,1
385,199,anonymous_annotator_2,NLI GPJ - ENT,0.96,Redundant,0.0,0
386,351,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
386,351,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
386,351,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
386,351,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.08,1
386,351,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
386,351,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.12,1
386,351,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
386,351,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.0,0
387,364,anonymous_annotator_1,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
387,364,anonymous_annotator_1,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
387,364,anonymous_annotator_1,NLI GPJ - NEU,0.4,Incoherent,0.0,0
387,364,anonymous_annotator_1,NLI GPJ - NEU,0.4,Redundant,0.05,2
387,364,anonymous_annotator_2,NLI GPJ - NEU,0.4,Off-prompt,0.0,0
387,364,anonymous_annotator_2,NLI GPJ - NEU,0.4,Self-Contradiction,0.0,0
387,364,anonymous_annotator_2,NLI GPJ - NEU,0.4,Incoherent,0.0,0
387,364,anonymous_annotator_2,NLI GPJ - NEU,0.4,Redundant,0.16,1
388,35,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.23,1
388,35,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
388,35,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.0,0
388,35,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
388,35,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,0.23,1
388,35,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.0,0
388,35,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
388,35,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
389,267,anonymous_annotator_1,NLI GPJ - CON,0.4,Off-prompt,0.0,0
389,267,anonymous_annotator_1,NLI GPJ - CON,0.4,Self-Contradiction,0.0,0
389,267,anonymous_annotator_1,NLI GPJ - CON,0.4,Incoherent,0.0,0
389,267,anonymous_annotator_1,NLI GPJ - CON,0.4,Redundant,0.16,1
389,267,anonymous_annotator_2,NLI GPJ - CON,0.4,Off-prompt,0.05,1
389,267,anonymous_annotator_2,NLI GPJ - CON,0.4,Self-Contradiction,0.05,1
389,267,anonymous_annotator_2,NLI GPJ - CON,0.4,Incoherent,0.0,0
389,267,anonymous_annotator_2,NLI GPJ - CON,0.4,Redundant,0.15,1
390,99,anonymous_annotator_1,Vanilla GPTJ,0.96,Off-prompt,0.52,1
390,99,anonymous_annotator_1,Vanilla GPTJ,0.96,Self-Contradiction,0.38,1
390,99,anonymous_annotator_1,Vanilla GPTJ,0.96,Incoherent,0.33,1
390,99,anonymous_annotator_1,Vanilla GPTJ,0.96,Redundant,0.0,0
390,99,anonymous_annotator_2,Vanilla GPTJ,0.96,Off-prompt,1.0,1
390,99,anonymous_annotator_2,Vanilla GPTJ,0.96,Self-Contradiction,0.21,1
390,99,anonymous_annotator_2,Vanilla GPTJ,0.96,Incoherent,0.0,0
390,99,anonymous_annotator_2,Vanilla GPTJ,0.96,Redundant,0.0,0
391,232,anonymous_annotator_1,NLI GPJ - CON,0.96,Off-prompt,0.0,0
